UniProtKB_accession_number	corum_id
Q92618	1492
Q92769	1492
Q96BD5	1492
Q9P0W2	1492
Q9UBW7	1492
Q9UKL0	1492
O94776	1495
O95983	1495
Q09028	1495
Q13547	1495
Q14839	1495
O09106	1503
Q60520	1503
Q8CFE3	1503
Q9Z2D6	1503
O15379	1505
O75376	1505
O75446	1505
Q13547	1505
Q92769	1505
Q96ST3	1505
Q9Y618	1505
P41182	1508
Q13105	1508
P05112	1514
P24394	1514
P05112	1515
P24394	1515
P31785	1515
P40189	1519
P40763	1519
Q05655	1519
O43318	1520
P40763	1520
Q9UBE8	1520
P40763	1521
Q09472	1521
Q15797	1521
P40763	1522
P42227	1523
P45481	1523
Q3V6T2	1530
D3Z8L7	1537
D3ZDX5	1537
Q5FVG9	1537
P04049	1539
P59768	1539
P63244	1539
P30153	1543
P67775	1543
P30153	1544
P67775	1544
Q06190	1544
P52293	1549
P70168	1549
O94829	1551
P47813	1551
P62826	1551
O14787	1552
P62826	1552
Q9UBU9	1552
P43487	1554
P62826	1554
Q14974	1554
B2RS91	1555
O35309	1555
Q62193	1555
B2RS91	1556
Q62193	1556
Q13287	1557
Q9H9Y6	1557
Q9NYV6	1557
Q9H9Y6	1558
Q9NYV6	1558
Q13287	1559
Q9NYV6	1559
B2RS91	1560
O35309	1560
Q13287	1561
P12956	1571
P13010	1571
P78527	1571
Q00341	1571
P09450	1589
P63166	1589
P00520	1595
P49615	1595
Q9ESJ1	1595
P11275	1602
P61810	1602
Q03114	1602
Q9Z1P2	1602
P48542	1608
P59768	1612
P62873	1612
P63092	1612
P10911	1614
P59768	1614
P62873	1614
P59768	1615
P62873	1615
Q06187	1615
O00555	1617
P59768	1617
P62873	1617
P59768	1618
P62873	1618
Q03431	1618
P59768	1619
P62873	1619
Q9UQL6	1619
P56524	1620
P59768	1620
P62873	1620
O15287	1623
O15360	1623
Q00597	1623
Q9HB96	1623
Q9NPI8	1623
O15287	1624
O15360	1624
Q00597	1624
Q0VG06	1624
Q8IYD8	1624
Q8NB91	1624
Q9HB96	1624
Q9NPI8	1624
Q9NW38	1624
O15287	1625
O15360	1625
Q00597	1625
Q8IYD8	1625
Q8NB91	1625
Q9HB96	1625
Q9NPI8	1625
P11802	1633
P24385	1633
Q00534	1633
P11802	1634
P24385	1634
P38936	1634
P11802	1642
P30279	1642
P42771	1642
P51943	1652
P97377	1652
P24864	1656
P24941	1656
P46527	1656
P20248	1661
P28749	1661
Q16254	1661
O15126	1695
O15127	1695
P01112	1700
P42684	1700
Q13671	1700
P01871	1703
P12018	1703
P15814	1703
O00206	1714
Q86XR7	1714
Q8IUC6	1714
P24610	1723
P27782	1723
Q62441	1723
Q03172	1724
Q62504	1724
O00505	1728
P02545	1728
P06748	1728
P09874	1728
P0C0S5	1728
P11388	1728
P49711	1728
P52294	1728
Q6FI13	1728
P06748	1729
P09874	1729
P19338	1729
P34932	1729
P35580	1729
P60709	1729
Q02880	1729
Q04724	1729
Q15233	1729
Q92878	1729
O09130	1730
Q60591	1730
Q9JIF0	1730
Q99873	1731
Q12874	1734
Q15428	1734
Q15459	1734
O75533	1737
Q13435	1737
Q15393	1737
Q15427	1737
Q7RTV0	1737
Q86XP3	1737
Q9BWJ5	1737
Q9Y3B4	1737
P62304	1743
P62306	1743
P62308	1743
O14893	1745
P09012	1745
P14678	1745
P57678	1745
P62304	1745
P62306	1745
P62308	1745
P62314	1745
P62316	1745
P62318	1745
P63162	1745
Q8TEQ6	1745
Q8WXD5	1745
Q9H840	1745
Q9UHI6	1745
O14893	1746
P09382	1746
P17931	1746
P57678	1746
P62314	1746
P62316	1746
P62318	1746
Q16637	1746
O14893	1749
P08579	1749
P14678	1749
P20226	1749
P24928	1749
P57678	1749
P63162	1749
Q00403	1749
Q08211	1749
Q9UHI6	1749
P57678	1750
P60510	1750
Q9NY27	1750
Q9UHI6	1750
O14893	1751
P09012	1751
P14678	1751
P57678	1751
Q16637	1751
Q8TEQ6	1751
Q8WXD5	1751
Q9H840	1751
Q9UHI6	1751
Q9Y3F4	1751
O14893	1752
P57678	1752
Q16637	1752
Q8TEQ6	1752
Q8WXD5	1752
Q9H840	1752
Q9UHI6	1752
P11387	1760
P23246	1760
Q15233	1760
O43809	1767
P24928	1767
Q14157	1767
Q16630	1767
Q96J02	1767
O43809	1768
P24928	1768
Q01844	1768
Q14157	1768
Q16630	1768
Q96J02	1768
O43809	1769
P24928	1769
Q16630	1769
Q96J02	1769
P26718	1772
Q29980	1772
Q9UBK5	1772
P26718	1773
Q9BZM4	1773
Q9UBK5	1773
P26718	1774
Q29983	1774
Q9UBK5	1774
P26718	1775
Q9BZM5	1775
Q9UBK5	1775
O15105	1777
P36897	1777
P37173	1777
Q9HAU4	1777
Q62312	1778
Q64729	1778
Q9Z1Z2	1778
P36897	1779
P37173	1779
Q9NPB6	1779
Q62312	1782
Q64729	1782
O15105	1783
P36897	1783
Q9HCE7	1783
O95630	1784
Q9HAU4	1784
Q9Y3C5	1784
P16389	1787
P78357	1787
Q09470	1787
Q9NQC3	1787
O08623	1791
Q501R9	1791
Q5PQN5	1791
Q99PI8	1792
Q9D1T0	1792
Q9JLL3	1792
P08138	1793
Q96FE5	1793
Q9BZR6	1793
P08138	1794
Q99523	1794
P01138	1795
P08138	1795
Q99523	1795
Q9CUN6	1804
Q9Z101	1804
P13612	1810
P49023	1810
Q9Y2X7	1810
O15169	1812
Q155Q3	1812
Q9Y6R4	1812
Q9Y6D9	1813
Q13257	1814
Q9Y6D9	1814
P05412	1816
P15884	1816
P35222	1816
P12830	1826
P84022	1826
Q14511	1826
Q9UM13	1826
O95405	1827
P29590	1827
P84022	1827
Q15796	1827
O15169	1828
P36897	1828
P84022	1828
P84025	1830
Q5RJZ2	1830
Q99P99	1830
Q9Z2J9	1830
P84022	1831
Q09472	1831
Q9Y6X2	1831
P12830	1834
P26010	1834
P38570	1834
A0A8C0SQK1	1839
A0A8C0ST26	1839
B6V8E6	1839
F1PAA9	1839
Q61166	1843
Q61315	1843
Q9Z207	1843
P25054	1844
P46940	1844
P25054	1845
P30622	1845
P46940	1845
O70239	1847
P18266	1847
Q9WU82	1847
O43683	1851
O43684	1851
Q99816	1863
Q9H9H4	1863
Q9UK41	1863
Q62769	1867
Q8K3M6	1867
Q9JIR4	1867
P21707	1873
P32851	1873
P60881	1873
P61265	1873
P63045	1873
Q62768	1873
G3V7P1	1875
P60881	1875
P63045	1875
Q9JJ50	1875
P54921	1876
P63025	1876
P63045	1876
Q08850	1876
Q9QUL6	1876
P32851	1879
P85969	1879
Q9QUL6	1879
P32851	1880
P54921	1880
P60881	1880
P63045	1880
Q9QUL6	1880
P11831	1890
P19419	1890
P28324	1890
P42345	1893
Q6R327	1893
Q9BVC4	1893
P34130	1899
P10686	1900
P31016	1900
P35439	1900
Q5M824	1900
Q63604	1900
P18901	1901
P35439	1901
P11275	1907
P31016	1907
P35439	1907
Q00960	1907
Q9QUH6	1907
P11275	1908
P31016	1908
P35439	1908
Q00959	1908
Q00960	1908
Q9QUH6	1908
P25054	1909
P78352	1909
D3YZU1	1913
P97772	1913
Q61625	1913
Q80Z38	1913
Q9Z2Y3	1913
O88382	1914
O88658	1914
P31016	1914
Q62696	1914
D3ZCV0	1923
P11275	1923
P70587	1923
Q00960	1923
O88621	1926
P42582	1926
Q13563	1927
Q6VY07	1927
P51955	1932
Q8NG66	1932
Q8C8C1	1937
Q8VGC6	1937
Q8BGH4	1938
Q8VGC6	1938
Q3U6Q4	1941
Q9JHG7	1941
O43187	1944
P51617	1944
P51617	1945
Q9Y616	1945
P31266	1949
P46531	1949
Q7TPU6	1949
O43914	1957
P12644	1970
Q9GZX9	1970
P12644	1972
P21810	1972
Q91ZY6	1975
P48039	1976
P49286	1977
P06703	1982
O75381	1984
O43918	1985
P17813	1986
P52179	1987
P10417	1988
O75531	1989
O00264	1990
Q12770	1990
P55345	1991
P48357	1992
P43004	1993
Q9ERE3	1995
Q60994	1997
Q9Y239	2001
P23219	2003
Q13901	2004
P18433	2005
P18052	2006
P04156	2007
P04925	2008
O88738	2009
P30530	2010
P51692	2013
Q80VW5	2014
P29459	2016
P29459	2019
P29460	2019
P42701	2019
P29460	2020
P42701	2020
Q99665	2020
P29459	2021
P29460	2021
Q99665	2021
P42230	2022
Q62120	2022
P42229	2023
P29754	2024
Q62120	2024
P29459	2026
P29460	2026
P42701	2026
Q99665	2026
O60674	2028
Q99665	2028
P85298	2029
Q12982	2029
O88879	2034
O95999	2054
Q13158	2054
Q14790	2054
Q9UDY8	2054
O14920	2055
O15111	2055
O95999	2055
Q14790	2055
Q9UDY8	2055
P12931	2073
Q9Y4K3	2073
Q9Y6Q6	2073
Q9Y4K3	2074
Q16584	2077
Q9NY11	2077
P19838	2084
Q00653	2084
Q01201	2084
Q04206	2084
Q04864	2084
P19838	2086
Q00653	2086
Q01201	2086
Q04206	2086
O14920	2100
O15111	2100
Q99558	2100
O14920	2101
O15111	2101
O14920	2104
Q99558	2104
O14920	2105
O15111	2105
O95163	2105
P25963	2105
Q04206	2105
Q99558	2105
P07900	2112
P08238	2112
Q16543	2112
Q16584	2112
O14920	2118
O15111	2118
Q8IUD2	2118
Q9Y6K9	2118
O88351	2120
O88522	2120
Q60680	2120
O15111	2124
P03372	2124
Q9Y6Q9	2124
P11142	2129
P25686	2129
P25788	2129
Q61084	2142
Q9WVS7	2142
P41743	2143
Q13163	2143
Q13501	2143
P62258	2145
Q00613	2145
O08915	2147
P11499	2147
P30561	2147
P53762	2149
Q61079	2149
P53762	2151
Q61045	2151
P27540	2152
Q16534	2152
P05107	2153
P08962	2153
P11215	2153
P31749	2156
P67809	2156
P10275	2159
P31749	2159
Q9UKG1	2159
Q13564	2162
Q8TBC4	2162
P62869	2169
P62878	2169
P83940	2169
Q9D0S4	2169
Q9D5V5	2169
P49427	2170
P62877	2170
Q13616	2170
O14757	2171
Q13619	2171
P62877	2172
Q13619	2172
Q16531	2172
Q9H211	2172
A0A0D9RE31	2173
A0A0D9RFH6	2173
A0A0D9RNP2	2173
A0A0D9S4T5	2173
Q8VBV7	2173
P61201	2174
Q13098	2174
Q7L5N1	2174
Q92905	2174
Q99627	2174
Q9BT78	2174
Q9UBW8	2174
Q9UNS2	2174
P04637	2179
P61201	2179
Q13098	2179
Q7L5N1	2179
Q92905	2179
Q99627	2179
Q9BT78	2179
Q9UBW8	2179
Q9UNS2	2179
O15379	2183
O60907	2183
O75164	2183
O75376	2183
P52732	2183
Q13227	2183
Q86T24	2183
Q92828	2183
Q9BZK7	2183
Q9UPN9	2183
O70237	2184
P17679	2184
P17679	2185
P22091	2185
P70662	2185
P17679	2186
Q91ZW3	2186
P62877	2188
P63208	2188
Q13616	2188
Q15843	2188
Q9Y297	2188
P62877	2189
P63208	2189
P84022	2189
Q13616	2189
Q9Y297	2189
Q9QZN0	2190
Q9WTX5	2190
Q9WTX6	2190
P62877	2191
P63208	2191
Q13616	2191
Q8NFZ0	2191
P62877	2192
P63208	2192
Q13616	2192
Q86WB0	2192
P62878	2193
Q9CPU7	2193
Q9WTX5	2193
Q9WTX6	2193
P62878	2194
Q80UW2	2194
Q9WTX5	2194
Q9WTX6	2194
O60671	2196
O60921	2196
P18858	2196
Q99638	2196
O60671	2197
O60921	2197
P39748	2197
Q99638	2197
O60671	2198
O60921	2198
P06746	2198
Q99638	2198
P35249	2199
P35250	2199
P40937	2199
P40938	2199
Q8WVB6	2199
P35249	2200
P35250	2200
P40937	2200
P40938	2200
P12004	2201
P35249	2201
P35250	2201
P40937	2201
P40938	2201
O60885	2203
P35249	2203
P35250	2203
P35251	2203
P40937	2203
P40938	2203
Q13416	2204
Q99741	2204
Q9UJA3	2204
O43913	2205
Q13415	2205
O75496	2210
P38398	2210
Q13415	2210
Q99741	2210
P33240	2211
P38398	2211
Q05048	2211
Q12996	2211
Q99728	2211
P24928	2213
P38398	2213
Q99728	2213
P38398	2214
P61968	2214
Q86U70	2214
Q99708	2214
P38398	2215
P61968	2215
Q99708	2215
O60934	2217
P49959	2217
Q13315	2217
Q14676	2217
Q92878	2217
Q9BXW9	2217
O60934	2218
P49959	2218
Q14676	2218
Q92878	2218
P54274	2219
P07992	2220
P43351	2220
Q92889	2220
O88700	2221
Q62193	2221
Q8VEE4	2221
Q99MT2	2221
Q9CQ71	2221
P54132	2223
Q13472	2223
P04637	2224
P43246	2224
P52701	2224
P54132	2224
Q06609	2224
P43247	2225
P54276	2225
P62806	2225
P43246	2226
P52701	2226
Q05513	2226
O43543	2228
O75771	2228
P54132	2228
G1SFK3	2230
G1SKZ3	2230
G1SUQ9	2230
G1T3E1	2230
G1TGK9	2230
G1U1H1	2230
P38936	2230
P12004	2231
Q13111	2233
Q15047	2233
Q9UIS9	2233
P54198	2235
P68431	2235
Q13111	2235
Q13112	2235
Q9NVP2	2235
Q9Y294	2235
O96017	2236
P49321	2236
P50502	2236
P68431	2236
Q13112	2236
Q9NVP2	2236
Q9Y294	2236
P08047	2237
Q5U623	2237
Q15047	2238
Q6VMQ6	2238
Q9UIS9	2238
P28023	2240
P51111	2240
P54256	2240
P42858	2241
P61006	2241
Q96CV9	2241
P0DP23	2242
P21980	2242
P42858	2242
P21980	2243
P42858	2243
A0A3Q1M3Y3	2247
A4FUA8	2247
E1BBI8	2247
P79136	2247
Q0P5A1	2247
Q148G7	2247
Q3MHY9	2247
Q3ZCF0	2247
P29279	2254
P60709	2254
P63261	2254
P23528	2255
P60709	2255
Q01518	2255
P62834	2256
Q7Z5R6	2256
P17787	2258
P43681	2258
P62760	2258
P16298	2266
P53805	2266
Q08209	2266
Q9EP80	2267
P05696	2268
P19491	2268
Q9EP80	2268
P19491	2270
P62944	2270
P84076	2270
P19491	2271
P19492	2271
P97879	2271
Q64604	2271
Q91Z80	2271
P42262	2272
Q9NRD5	2272
Q9Y3R0	2272
P02683	2273
P19491	2273
P97879	2273
P19491	2274
P19492	2274
P97879	2274
Q91Z79	2274
Q9WU82	2274
Q9Z1Y3	2274
P19490	2275
P19491	2275
P19492	2275
P19493	2275
P19490	2276
P19490	2277
P19491	2277
P61169	2277
P12367	2281
Q8IZP0	2294
Q9Y6W5	2294
Q8CBW3	2296
Q91YD9	2296
O00401	2297
Q8IZP0	2297
O14617	2307
P59780	2307
O14617	2308
Q92572	2308
O15230	2318
P07942	2318
P11047	2318
P16144	2318
P23229	2318
O15230	2319
P11047	2319
P16144	2319
P23229	2319
P55268	2319
P16144	2320
P23229	2320
P48509	2320
P06241	2321
P16144	2321
P23229	2321
O15230	2322
P16144	2322
P23229	2322
P16144	2323
P23229	2323
P01137	2342
P06756	2342
P26012	2342
P50281	2342
P06756	2343
P18084	2343
Q03405	2343
P06756	2345
P18084	2345
Q14773	2345
P06756	2346
P18084	2346
Q13443	2346
P06756	2347
P10451	2347
P18084	2347
O00622	2348
P06756	2348
P18084	2348
P06756	2350
P18084	2350
P02751	2351
P06241	2351
P18564	2351
P06756	2352
P10451	2352
P18564	2352
P06756	2353
P10600	2353
P18564	2353
P06756	2354
P18564	2354
P05106	2355
P06734	2355
P06756	2355
Q08722	2355
P05106	2356
P06756	2356
Q08722	2356
P05106	2358
P06756	2358
P10451	2358
P05106	2359
P06756	2359
Q13444	2359
O54890	2360
P13020	2360
P43406	2360
P05106	2362
P06756	2362
Q9Y624	2362
P05106	2363
P06756	2363
P49023	2363
Q14289	2363
O75077	2364
P05106	2364
P06756	2364
P05106	2365
P06756	2365
Q01955	2365
O14495	2366
P05106	2366
P06756	2366
P00533	2369
P05106	2369
P06756	2369
P05106	2370
P08514	2370
P21926	2370
P05106	2374
P06756	2374
Q16363	2374
P02751	2375
P21980	2375
P02751	2376
P05106	2376
P08514	2376
P21980	2376
P05106	2377
P08514	2377
P12931	2377
Q08722	2377
P05106	2378
P08514	2378
Q9Y490	2378
P05106	2379
P08514	2379
Q99828	2379
P05106	2381
P08514	2381
P05106	2382
P08514	2382
Q9Y624	2382
P02751	2383
P05556	2383
P08648	2383
P21980	2383
P05556	2384
P08648	2384
Q13444	2384
P05556	2385
P08648	2385
P09055	2386
P11688	2386
Q99JY8	2386
A0A8C0N387	2388
A0A8I3S2B2	2388
Q28275	2388
Q863H1	2388
P05556	2390
P08195	2390
Q9UHI5	2390
P05556	2395
P48509	2395
Q13683	2395
P05556	2396
P21926	2396
Q13683	2396
P05556	2397
Q13683	2397
Q9NPI5	2397
P05556	2398
P26006	2398
P35613	2398
P05556	2399
P08962	2399
P26006	2399
P05556	2401
P07996	2401
P26006	2401
D3ZCG9	2402
P49134	2402
Q9WVJ6	2402
P05556	2406
P26006	2406
P05556	2411
P23229	2411
P48509	2411
P05556	2413
P23229	2413
P09055	2415
P62835	2415
Q62101	2415
P05556	2416
P62834	2416
P98161	2416
P05556	2417
P13612	2417
Q9Y6C2	2417
P05556	2418
P13612	2418
P05556	2419
P13612	2419
P60033	2419
P05556	2420
P13612	2420
P19397	2420
P05556	2421
P13612	2421
P19320	2421
P05556	2422
P13612	2422
P57087	2422
P05556	2423
P13612	2423
Q08722	2423
P05556	2424
P08962	2424
P13612	2424
A0A8C2M358	2425
G3GU77	2425
G3HZ55	2425
P05556	2426
P07996	2426
P13612	2426
P09055	2427
Q00651	2427
Q60718	2427
P05556	2428
P13612	2428
P35442	2428
P05556	2429
P17301	2429
Q08722	2429
O15335	2430
P05556	2430
P17301	2430
P05556	2431
P12111	2431
P17301	2431
P05556	2432
P17301	2432
P49134	2433
Q7M074	2433
Q9WVJ6	2433
P05556	2434
P12111	2434
P56199	2434
P05556	2435
P17706	2435
P56199	2435
P05556	2436
P06756	2436
O00622	2437
P05556	2437
P23229	2437
P05556	2439
P53708	2439
P05556	2440
Q13443	2440
Q13797	2440
P05556	2441
Q13797	2441
Q60718	2441
P05556	2442
P19320	2442
Q13797	2442
P05556	2443
P24821	2443
Q13797	2443
P05556	2444
Q13797	2444
P05556	2445
Q13444	2445
Q13797	2445
O43915	2446
P05556	2446
Q13797	2446
O43184	2447
P05556	2447
Q13797	2447
P00533	2453
Q13191	2453
Q96B97	2453
P00533	2454
P22681	2454
Q96B97	2454
Q99962	2454
Q96B97	2455
Q99962	2455
P08581	2456
P22681	2456
Q96B97	2456
Q99963	2456
Q96B97	2457
Q99963	2457
Q03135	2462
P03372	2470
P12931	2470
P27986	2470
P56945	2470
P12931	2471
Q05655	2471
Q9H5V8	2471
P22682	2475
P47941	2475
Q91ZZ2	2475
P16234	2476
P46108	2476
P46109	2476
Q13905	2476
P22681	2480
P27986	2480
P46108	2480
P56945	2480
P62993	2480
Q07889	2480
Q96B97	2480
O14908	2486
P22888	2486
O14908	2487
P04629	2487
P49795	2487
O14931	2489
P20963	2489
O43516	2510
P42768	2510
P43403	2510
P46109	2510
O43516	2511
P42768	2511
P46109	2511
O00401	2513
P04626	2528
P29353	2528
Q9Y316	2528
O43561	2529
P15498	2529
P19174	2529
P22681	2529
P27986	2529
P62993	2529
Q13094	2529
P22681	2534
P62993	2534
Q13094	2534
P22681	2535
P29353	2535
P62993	2535
Q13094	2535
P07948	2536
P16885	2536
P62993	2536
Q13094	2536
P16885	2537
P17252	2537
Q13393	2537
Q60631	2539
Q9JHL0	2539
P08581	2541
P14210	2541
P00533	2542
P22681	2542
P62993	2542
Q60631	2545
Q62245	2545
O43561	2547
P19174	2547
Q07889	2547
Q13094	2547
Q01279	2548
Q60631	2548
Q62245	2548
P35235	2550
Q60631	2550
Q8C180	2550
P16234	2551
P19174	2551
P27986	2551
Q06124	2551
P26955	2552
P98083	2552
P98083	2553
Q60631	2553
Q62245	2553
P06240	2558
P49070	2558
P06239	2559
P49069	2559
A0A8I3MDE9	2560
A0A8I3P855	2560
A0A8I3S099	2560
O97758	2560
F1LRS8	2561
Q62915	2561
Q9R044	2561
A0A8C0S9J3	2562
A0A8I3MDE9	2562
A0A8I3P855	2562
A0A8I3S099	2562
P06241	2563
P07948	2563
P21802	2563
P22681	2563
P06241	2564
P07947	2564
P07948	2564
P20936	2564
P06239	2565
P06241	2565
P07948	2565
P11836	2565
O35346	2567
P13596	2567
Q62844	2567
O88890	2568
P39688	2568
Q9QUM4	2568
O88890	2569
Q9ES52	2569
Q9QUM4	2569
O88890	2570
Q9QUM4	2570
P20339	2572
Q15075	2572
P20339	2573
Q15075	2573
Q96JC1	2573
Q9H269	2573
Q9H270	2573
Q9P253	2573
P15391	2574
P15498	2574
P27986	2574
P06213-PRO_0000016687	2577
P06213-PRO_0000016689	2577
P35570	2577
Q63787	2577
Q91V33	2577
P50904	2578
Q91V33	2578
O15392	2579
Q96GD4	2579
Q9NQS7	2579
O15392	2580
O14965	2581
O15392	2581
P20936	2581
O15392	2582
Q53HL2	2582
Q96GD4	2582
P41241	2583
Q60749	2583
P41241	2584
Q02496	2584
O88447	2585
P33175	2585
Q61768	2585
O88448	2586
P33175	2586
Q61768	2586
O88447	2587
O88448	2587
P33175	2587
Q08170	2589
Q13243	2589
Q13247	2589
Q9UBK2	2589
Q12778	2590
Q14192	2590
Q96EB6	2590
O70343	2591
P49698	2591
Q923E4	2591
Q96EB6	2592
O43524	2593
Q96EB6	2593
P18615	2598
Q8IXH7	2598
Q8WX92	2598
Q9H3P2	2598
O60563	2599
P19338	2599
P24928	2599
P50750	2599
Q9P2I0	2599
Q9UBK2	2599
O60244	2600
O60563	2600
O60885	2600
O75448	2600
P50750	2600
Q15648	2600
Q93074	2600
Q9NVC6	2600
O60563	2601
O60885	2601
P50750	2601
Q15648	2601
O60563	2604
P50750	2604
Q13309	2604
O60563	2605
P28799	2605
Q99J95	2608
Q9ESU6	2608
Q9QWV9	2608
P02550	2618
Q148E2	2618
O75586	2625
P09874	2625
P49336	2625
O43513	2626
O75586	2626
P24863	2626
P49336	2626
Q15648	2626
P24863	2628
Q00526	2628
P25322	2635
Q60867	2635
P24928	2638
P50613	2638
Q06330	2638
Q09472	2638
Q7KZ85	2638
Q92793	2638
O60563	2639
P24928	2639
P46531	2639
P49336	2639
P50613	2639
P50750	2639
Q06330	2639
Q09472	2639
Q15648	2639
Q7KZ85	2639
Q92585	2639
Q9BT40	2639
Q9Y5B9	2639
P15172	2641
Q92793	2641
Q92831	2641
Q09472	2642
Q15797	2642
P01106	2649
Q13105	2649
Q9Y6K1	2649
O88509	2650
Q9UJW3	2650
O88508	2651
Q9UJW3	2651
P01106	2653
P61244	2653
Q92830	2653
Q9Y4A5	2653
P03372	2657
P50613	2657
P51946	2657
P51948	2657
Q13330	2657
Q92769	2657
P03372	2670
P04637	2670
Q00987	2670
O43524	2678
P04637	2678
P04637	2679
P08047	2679
P04637	2681
P02340	2682
Q64373	2682
Q99ML1	2682
Q64373	2683
Q99ML1	2683
P02340	2684
Q64373	2684
O15514	2685
P13984	2685
P19387	2685
P19388	2685
P24928	2685
P30876	2685
P35269	2685
P36954	2685
P52434	2685
P52435	2685
P53803	2685
P61218	2685
P62487	2685
P62875	2685
Q00403	2685
Q9BWH6	2685
Q9Y5B0	2685
O15514	2686
P19387	2686
P19388	2686
P24928	2686
P30876	2686
P36954	2686
P38398	2686
P52434	2686
P52435	2686
P53803	2686
P61218	2686
P62487	2686
P62875	2686
O95832	2688
P50281	2688
P10158	2689
P24898	2689
P09416	2690
P17325	2690
Q00969	2690
P01100	2692
P05412	2692
P84022	2692
Q13485	2692
P01100	2693
P05412	2693
Q13469	2693
P01100	2694
P05412	2694
P11308	2694
P01100	2695
P05412	2695
P15036	2695
P03372	2699
P05412	2699
Q9Y3R0	2699
P03372	2700
P05412	2700
Q13485	2704
Q9UPN9	2704
P49711	2705
P84022	2705
Q13485	2705
P08047	2706
P84022	2706
Q13485	2706
O43524	2707
P55316	2707
P84022	2707
Q13485	2707
P05412	2708
P84022	2708
Q13485	2708
P01033	2709
P14780	2709
Q07954	2709
P79134	2710
Q7SIH1	2710
P49769	2712
P57716	2712
Q8BVF7	2712
O14757	2714
Q13616	2714
P62877	2715
P63208	2715
Q13098	2715
Q13309	2715
Q13616	2715
Q13617	2715
Q13618	2715
Q99627	2715
O95163	2716
Q6IA86	2716
Q9H9T3	2716
O95786	2717
Q14258	2717
Q12834	2718
Q13257	2718
P09429	2719
P19784	2719
P67870	2719
P68400	2719
P19784	2720
P67870	2720
P68400	2720
O15047	2721
O15294	2721
O75182	2721
O75446	2721
P07900	2721
P08047	2721
P11021	2721
P11142	2721
P34932	2721
P51610	2721
P61964	2721
Q09028	2721
Q13547	2721
Q16576	2721
Q92769	2721
Q96ST3	2721
Q9H7L9	2721
Q9UBL3	2721
O60934	2723
Q13315	2723
P25963	2724
P63208	2724
Q13616	2724
Q9Y297	2724
P25963	2725
P63208	2725
Q13616	2725
Q9UKB1	2725
P18084	2726
P49023	2726
Q05397	2726
O14920	2727
O15111	2727
P10155	2727
Q15596	2727
Q92793	2727
Q9Y6K9	2727
Q9Y6Q9	2727
P10155	2728
Q15596	2728
Q15788	2728
Q92793	2728
O55222	2729
Q99JW4	2729
Q9EPC1	2729
P61964	2730
Q15291	2730
Q6UXN9	2730
Q9P0U4	2730
Q9UBL3	2730
Q9UPS6	2730
O15047	2731
P61964	2731
Q15291	2731
Q6UXN9	2731
Q9P0U4	2731
Q9UBL3	2731
A0A8C0NNM2	2732
A0A8C0T6I4	2732
P16967	2732
P23438	2732
P97887	2733
Q5PQQ3	2733
Q8CGU6	2733
P49768	2734
Q92542	2734
Q96BI3	2734
P49810	2735
Q92542	2735
Q96BI3	2735
Q96FE5	2736
Q9BZR6	2736
Q9NS68	2736
P15927	2738
P27694	2738
P35244	2738
P54132	2738
Q13472	2738
Q9H9A7	2738
O15287	2739
O15360	2739
P27694	2739
P54132	2739
Q00597	2739
Q13472	2739
Q8NB91	2739
Q9H9A7	2739
Q9HB96	2739
Q9NPI8	2739
Q9NW38	2739
O09100	2742
P15806	2742
P22091	2742
P25801	2742
P35439	2746
Q9R1M7	2746
O35615	2747
P17679	2747
Q15047	2749
Q6VMQ6	2749
O09106	2750
O35615	2750
P17679	2750
P70288	2750
Q60972	2750
Q60973	2750
Q6PDQ2	2750
Q8K4B0	2750
Q8VHR5	2750
Q924K8	2750
Q9R190	2750
Q9Z2D8	2750
Q9Z2E1	2750
O95999	2752
Q9BXL7	2752
Q9UDY8	2752
O15117	2753
O95999	2753
Q9BXL7	2753
Q9UDY8	2753
P17535	2754
P53539	2754
P84022	2754
Q13485	2754
O15042	2755
O43143	2755
O75533	2755
O75937	2755
O75940	2755
P08579	2755
P09661	2755
P10809	2755
P14678	2755
P26368	2755
P62304	2755
P62306	2755
P62308	2755
P62314	2755
P62316	2755
P62318	2755
Q01081	2755
Q07955	2755
Q12874	2755
Q12931	2755
Q13435	2755
Q15393	2755
Q15427	2755
Q15428	2755
Q15459	2755
Q7L014	2755
Q7RTV0	2755
Q8IWX8	2755
Q96I25	2755
Q9BWJ5	2755
Q9P0W2	2755
Q9UHX1	2755
Q9Y3B4	2755
P61088	2756
Q15819	2756
P14678	2757
P62304	2757
P62306	2757
P62308	2757
P62318	2757
P83369	2757
Q969L4	2757
O43318	2758
Q15750	2758
Q9NYJ8	2758
Q6VMQ6	2759
Q9UIS9	2759
O43524	2760
P84022	2760
Q13485	2760
P84022	2761
Q12778	2761
Q13485	2761
P84022	2762
P98177	2762
Q13485	2762
O43463	2763
P45973	2763
Q9UIS9	2763
O14744	2764
Q99873	2765
P12956	2766
P13010	2766
P49959	2766
Q15554	2766
Q92878	2766
Q9BSI4	2766
Q9NYB0	2766
Q6TMG5	2768
Q9QY78	2768
Q6TMG5	2769
P16144	2770
P21926	2770
P23229	2770
Q08297	2771
Q61880	2771
P63208	2772
Q13616	2772
Q16526	2772
Q9UKT7	2772
P63208	2773
Q13616	2773
Q49AN0	2773
Q9UKT7	2773
P16104	2774
Q12888	2774
Q14676	2774
